id	status	implementation	tests	documentation	notes
OAS-3.0.3-0117	implemented	media/encoding.go	media/encoding_test.go	README.md#request-body-encoding	media.EncodingHeaders removes Content-Type case-insensitively from multipart Encoding Object headers.
OAS-3.0.3-0118	implemented	media/encoding.go	media/encoding_test.go	README.md#request-body-encoding	media.EncodingHeaders ignores the entire headers field outside multipart request media types.
OAS-3.0.3-0119	implemented	media/encoding.go	media/encoding_test.go	README.md#parse-and-validate	The runtime serializer applies style only to form-urlencoded content and returns an explicit ignored result for every other OpenAPI 3.0 media type.
OAS-3.0.3-0120	implemented	media/encoding.go	media/encoding_test.go	README.md#parse-and-validate	The runtime serializer applies explode only to form-urlencoded content and returns an explicit ignored result for every other OpenAPI 3.0 media type.
OAS-3.0.3-0121	implemented	media/encoding.go	media/encoding_test.go	README.md#parse-and-validate	The runtime serializer applies allowReserved only to form-urlencoded content and returns an explicit ignored result for every other OpenAPI 3.0 media type.
OAS-3.0.3-0122	implemented	media/encoding.go	media/encoding_test.go	README.md#parse-and-validate	OpenAPI 3.0 Encoding Object serialization uses the exact query-style defaults and mandatory media-type ignore behavior.
OAS-3.0.3-0123	implemented	oas30/model_generated.go	oas30/model_generated_test.go	README.md#typed-views-and-lossless-values	Generated typed accessors retain each x- extension name and its lossless value on every extension-capable object.
OAS-3.0.3-0124	implemented	response/select.go	response/select_test.go	README.md#response-selection	Response selection applies exact-code precedence over uppercase wildcard ranges and then uses default as fallback.
OAS-3.0.3-0125	implemented	validate/responses.go	validate/responses_test.go	README.md#parse-and-validate	Every operation Responses Object is checked for a default, exact HTTP response code, or uppercase response range.
OAS-3.0.3-0126	implemented	validate/responses.go	validate/responses_test.go	README.md#parse-and-validate	Responses without an explicit successful status are reported as recommendations.
OAS-3.0.3-0127	implemented	response/select.go	response/select_test.go	README.md#response-selection	response.Select chooses an exact three-digit response before an uppercase wildcard range and default.
OAS-3.0.3-0128	implemented	response/select.go	response/select_test.go	README.md#response-selection	Response selection applies exact-code precedence over uppercase wildcard ranges and then uses default as fallback.
OAS-3.0.3-0129	implemented	oas30/model_generated.go	oas30/model_generated_test.go	README.md#typed-views-and-lossless-values	Generated typed accessors retain each x- extension name and its lossless value on every extension-capable object.
OAS-3.0.3-0130	implemented	validate/document.go	validate/required_fields_test.go	README.md#parse-and-validate	Pinned official data-model validation rejects omission, with explicit cross-version required-field tests.
OAS-3.0.3-0131	implemented	document.go	document_test.go	README.md#typed-views-and-lossless-values	CommonMark source is accepted as an opaque description string and preserved losslessly without rendering.
OAS-3.0.3-0132	implemented	response/select.go	response/select_test.go	README.md#response-selection	response.Headers removes Content-Type case-insensitively from Response Object header maps.
OAS-3.0.3-0133	implemented	oas30/model_generated.go	oas30/model_generated_test.go	README.md#typed-views-and-lossless-values	Generated typed accessors retain each x- extension name and its lossless value on every extension-capable object.
OAS-3.0.3-0134	implemented	oas30/model_generated.go	oas30/model_generated_test.go	README.md#typed-views-and-lossless-values	Generated typed accessors retain each x- extension name and its lossless value on every extension-capable object.
OAS-3.0.3-0135	implemented	document.go	document_test.go	README.md#typed-views-and-lossless-values	CommonMark source is accepted as an opaque description string and preserved losslessly without rendering.
OAS-3.0.3-0136	implemented	oas30/model_generated.go	oas30/model_generated_test.go	README.md#typed-views-and-lossless-values	Generated typed accessors retain each x- extension name and its lossless value on every extension-capable object.
OAS-3.0.3-0137	implemented	validate/examples.go	validate/examples_test.go	README.md#parse-and-validate	Inline and internally referenced examples are checked against compilable associated schemas and incompatibility is reported.
OAS-3.0.3-0138	implemented	validate/links.go	validate/links_test.go	README.md#parse-and-validate	Mutual exclusion and URI syntax are checked, and authorized internal, relative, and external targets must identify Operation Objects.
OAS-3.0.3-0139	implemented	validate/references.go	validate/links_test.go	README.md#references	Relative operationRef values resolve from the explicitly supplied document base through the authorized resolver.
OAS-3.0.3-0140	implemented	document.go	document_test.go	README.md#typed-views-and-lossless-values	CommonMark source is accepted as an opaque description string and preserved losslessly without rendering.
OAS-3.0.3-0141	implemented	oas30/model_generated.go	oas30/model_generated_test.go	README.md#typed-views-and-lossless-values	Generated typed accessors retain each x- extension name and its lossless value on every extension-capable object.
OAS-3.0.3-0142	implemented	validate/links.go	validate/links_test.go	README.md#parse-and-validate	Every Link Object must select exactly one operation target field.
OAS-3.0.3-0143	implemented	validate/paths.go	validate/paths_test.go	README.md	Operation identifiers are compared case-sensitively and must be unique across the document operation scope.
OAS-3.0.3-0144	implemented	validate/links.go	validate/links_test.go	README.md#parse-and-validate	Relative operationRef values resolve operations that do not declare operationId.
OAS-3.0.3-0145	implemented	validate/links.go	validate/links_test.go	README.md#parse-and-validate	Relative operationRef values resolve operations that do not declare operationId.
OAS-3.0.3-0146	implemented	validate/links.go	validate/links_test.go	README.md#parse-and-validate	Link request expressions are checked against effective parent parameters across inline, reusable, and authorized external Path Item and Callback operations.
OAS-3.0.3-0147	implemented	validate/headers.go	validate/headers_test.go	README.md#parse-and-validate	Header Objects reject explicit identity, non-header traits, and non-simple styles.
OAS-3.0.3-0148	implemented	validate/headers.go	validate/headers_test.go	README.md#parse-and-validate	Header Objects reject explicit identity, non-header traits, and non-simple styles.
OAS-3.0.3-0149	implemented	validate/headers.go	validate/headers_test.go	README.md#parse-and-validate	Header Objects reject explicit identity, non-header traits, and non-simple styles.
OAS-3.0.3-0150	implemented	validate/document.go	validate/required_fields_test.go	README.md#parse-and-validate	Pinned official data-model validation rejects omission, with explicit cross-version required-field tests.
OAS-3.0.3-0151	implemented	document.go	document_test.go	README.md#typed-views-and-lossless-values	CommonMark source is accepted as an opaque description string and preserved losslessly without rendering.
OAS-3.0.3-0152	implemented	oas30/model_generated.go	oas30/model_generated_test.go	README.md#typed-views-and-lossless-values	Generated typed accessors retain each x- extension name and its lossless value on every extension-capable object.
OAS-3.0.3-0153	implemented	reference/object.go	reference/object_test.go	README.md#references	Reference Object parsing requires a string $ref, validates its URI-reference syntax without I/O, and preserves sibling fields losslessly.
OAS-3.0.3-0154	implemented	reference/dereference.go	reference/dereference_test.go	README.md#references	Object dereferencing discards every undefined Reference Object sibling while applying only version- and target-legal overlays.
OAS-3.0.3-0155	implemented	jsonschema/compiler.go	jsonschema/compiler_test.go	README.md#openapi-schema-objects	OpenAPI 3.0 pattern strings are compiled with bounded ECMAScript regular-expression syntax and malformed patterns are rejected.
OAS-3.0.3-0156	implemented	jsonschema/compiler.go	jsonschema/compiler_test.go	README.md#openapi-schema-objects	The pinned OpenAPI 3.0 Schema Object compiler enforces the extended Draft 4 subset recursively.
OAS-3.0.3-0157	implemented	jsonschema/compiler.go	jsonschema/compiler_test.go	README.md#openapi-schema-objects	The pinned OpenAPI 3.0 Schema Object compiler enforces the extended Draft 4 subset recursively.
